Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
none,none,0.0287608299,2417,true,Negative,"",""
acid free multisurface use and fast drying,"acid, free, heat, print",0.1915753827,2418,true,Positive,"",""
fast drying pigments,"pigments, fast, drying, convenient",0.1965216967,2419,true,Positive,"",""
The fast drying component,"different, type, aspect, even",0.1270453941,2420,true,Positive,"",""
acid free and heat sealable,"acid, free, heat, print",0.1561269967,2421,true,Positive,"",""
good,"never, clear, exactly, next",0.1417634854,2422,true,Positive,"",""
unknown,off-topic,0.0129943907,2423,true,Negative,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,2424,true,Positive,"",""
ink spraying,"colors, 10, pigment, color",0.1308501762,2425,true,Positive,"",""
heat drying permanent on clothing,"heat, seal, sealed, immediately",0.133525592,2426,true,Positive,"",""
"My grandchildren are using stencil paints all the time, be it for school, or gifts.  It is important that it is safe around them and our pets!","love, shirts, idea, iron",0.4214305616,2427,true,Positive,"",""
screen printed look that can be done at home,"printed, screen, print, look",0.3143469637,2428,true,Positive,"",""
no waiting for paint to dry,"dry, waiting, paint, need",0.1862570079,2429,true,Positive,"",""
dries immediately,off-topic,0.1134826808,2430,true,Positive,"",""
Nothing,"anything, something, never, heard",0.1288324413,2431,true,Negative,"",""
none,none,0.0287608299,2432,true,Negative,"",""
Quick drying and easy to use,"easy, way, quick, effecient",0.2901528643,2433,true,Positive,"",""
the heat seal part,"heat, seal, sealed, immediately",0.0903257481,2434,true,Positive,"",""
dry and set the color with an iron.,"iron, heat, seal, permanent",0.0835707197,2435,true,Positive,"",""
you heat seal with a iron.,"iron, heat, seal, permanent",0.0794080691,2436,true,Positive,"",""
ive never tried it and it has heat seal,"heat, seal, sealed, immediately",0.2452167936,2437,true,Positive,"",""
The option to heat seal.,"heat, seal, sealed, immediately",0.1292544654,2438,true,Positive,"",""
I am not involved in stencil work and can not give a fair judgement of the product.,"product, products, never, innovative",0.3185631696,2439,true,Neutral,"",""
"I like that this is a spray instead of having to paint over the stencils, this seems like it would make it quicker and easier to stencil","never, clear, exactly, next",0.5163732182,2440,true,Positive,"",""
not sure,"anything, something, never, heard",0.1309808281,2441,true,Neutral,"",""
"quick drying, heat seal with an iron on fabric for permanent clothing designs.","iron, heat, seal, permanent",0.2036494688,2442,true,Positive,"",""
its a spray,"quick, materials, dries, surfaces",0.1078593875,2443,true,Positive,"",""
Multisurface,off-topic,0.0,2444,true,Positive,"",""
lo pequeo,off-topic,0.0100737659,2445,"","","",""
Can be heat sealed with an iron,"iron, heat, seal, permanent",0.0936092743,2446,true,Positive,"",""
easy,"easy, way, quick, effecient",0.1203697121,2447,true,Positive,"",""
"I like that it can be used on fabric.  I don't scrapbook, but I do sew.",off-topic,0.1461486521,2448,true,Positive,"",""
a faster way to do silk screening,off-topic,0.1696342571,2449,true,Positive,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,2450,true,Positive,"",""
allows more verstility to the do it yourselfer,off-topic,0.122436129,2451,true,Positive,"",""
heat seal with an iron,"iron, heat, seal, permanent",0.0794080691,2452,true,Positive,"",""
"It is acid free and can be used on multiple surfaces and can be heat sealed on fabric. Easy to use with stenciling, and if is fast drying.","acid, free, heat, print",0.4277073933,2453,true,Positive,"",""
heat sealing on fabric,"heat, seal, sealed, immediately",0.0994027588,2454,true,Positive,"",""
how fast it dries.,"pigments, fast, drying, convenient",0.1378972566,2455,true,Positive,"",""
Nothing,"anything, something, never, heard",0.1288324413,2456,true,Negative,"",""
nothing,"anything, something, never, heard",0.1288324413,2457,true,Negative,"",""
would be fun for crafts,off-topic,0.1227705922,2458,true,Positive,"",""
the heat seal is pretty cool.  i like the whole idea of its use and application,"heat, seal, rather, results",0.3747902778,2459,true,Positive,"",""
heat seal,"heat, seal, sealed, immediately",0.0737506645,2460,true,Positive,"",""
dries quickly.  can iron on fabric,"iron, heat, seal, permanent",0.0929999384,2461,true,Positive,"",""
"acid free, use on multiple surfaces, sprayers, can be heat sealed with iron on fabric, ten fat-drying pigments, can be used on clothes, paper, etc","iron, heat, seal, permanent",0.4661555191,2462,true,Positive,"",""
color,"colors, 10, pigment, color",0.0270546945,2463,true,Positive,"",""
fast drying heat sealing ink sprayers,"heat, seal, sealed, immediately",0.1831831137,2464,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,2465,true,Negative,"",""
gfdfbfbdf,off-topic,0.0,2466,"","","",""
No need for paint to dry,"dry, waiting, paint, need",0.2815763445,2467,true,Positive,"",""
none to me,none,0.0287608299,2468,true,Negative,"",""
fast dry,"dry, waiting, paint, need",0.1379444779,2469,true,Positive,"",""
can scrren print,"printed, screen, print, look",0.0727729926,2470,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,2471,true,Negative,"",""
quick drying,"quick, materials, dries, surfaces",0.2004378729,2472,true,Positive,"",""
ink that can be heat sealed,"heat, seal, sealed, immediately",0.1212580988,2473,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,2474,true,Negative,"",""
quick crafts,"art, artist, painted, price",0.1169362476,2475,true,Positive,"",""
heat sealing,"heat, seal, sealed, immediately",0.0705522712,2476,true,Positive,"",""
"Fast drying, specific sprayer","different, type, aspect, even",0.1645311445,2477,true,Positive,"",""
"easy to use, acid free, fast drying","acid, free, heat, print",0.2166830306,2478,true,Positive,"",""
its sprayable. It can be used on fabric. It gives a screen printed feel. It can be used on multiple surfaces,"different, type, aspect, even",0.5111393454,2479,true,Positive,"",""
size and fast drying,off-topic,0.0443319188,2480,true,Positive,"",""
ghfhfghfh,off-topic,0.0,2481,"","","",""
"Everyone is self designing jeans, and this would be perfect.","never, clear, exactly, next",0.2405497148,2482,true,Positive,"",""
acid free,"acid, free, heat, print",0.0948676897,2483,true,Positive,"",""
It looks like screen print fast drying  no acid,"acid, free, heat, print",0.2647671049,2484,true,Positive,"",""
Heat-seal,off-topic,0.0,2485,true,Positive,"",""
You don't have to wait on the paint to dry.,"love, shirts, idea, iron",0.1818096871,2486,true,Positive,"",""
heat seal,"heat, seal, sealed, immediately",0.0737506645,2487,true,Positive,"",""
Not sure. Maybe the iron on option?,"iron, heat, seal, permanent",0.1061758109,2488,true,Neutral,"",""
No waiting for paint to dry.,"dry, waiting, paint, need",0.2150710673,2489,true,Positive,"",""
Heat-sealed and fast drying.,"pigments, fast, drying, convenient",0.1829451435,2490,true,Positive,"",""
"acid free, stencil","acid, free, heat, print",0.117190397,2491,true,Positive,"",""
acid free,"acid, free, heat, print",0.0948676897,2492,true,Positive,"",""
The gold container,off-topic,0.023390711,2493,true,Positive,"",""
Acid-free ink sprayers.,"colors, 10, pigment, color",0.1305459653,2494,true,Positive,"",""
it's acid free,"acid, free, heat, print",0.0948676897,2495,true,Positive,"",""
no more waiting for paint to dry,"dry, waiting, paint, need",0.1862570079,2496,true,Positive,"",""
no waiting for drying,off-topic,0.1716650285,2497,true,Positive,"",""
paint dries fast,"right, fast, away, drying",0.1950992558,2498,true,Positive,"",""
"not in the market for this product, has no relevancy.","price, quality, cost, innovative",0.0839838381,2499,true,Negative,"",""
"fast drying, heat seal","heat, seal, sealed, immediately",0.1417805228,2500,true,Positive,"",""
no idea,"never, clear, exactly, next",0.0911201767,2501,true,Negative,"",""
It is multisurface and quick drying,"quick, materials, dries, surfaces",0.2834619583,2502,true,Positive,"",""
I guess that its acid-free.,"love, shirts, idea, iron",0.1505244849,2503,true,Positive,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,2504,true,Positive,"",""
unsure how this really works,off-topic,0.0308224646,2505,true,Negative,"",""
acid free,"acid, free, heat, print",0.0948676897,2506,true,Positive,"",""
Nothing is innovative about this product,"product, products, never, innovative",0.1540277322,2507,true,Negative,"",""
its spryable,off-topic,0.0,2508,true,Positive,"",""
I don't know I never use or have a use for,"anything, something, never, heard",0.3062652324,2509,true,Negative,"",""
acid free multi surface use,off-topic,0.1584291166,2510,true,Positive,"",""
Heat seal with an iron on fabric for permanent clothing designs.,"iron, heat, seal, permanent",0.1665326073,2511,true,Positive,"",""
no waiting for dry time,"dry, waiting, paint, need",0.1603395723,2512,true,Positive,"",""
Not having to wait for paint to dry,"dry, waiting, paint, need",0.2198804464,2513,true,Positive,"",""
do not know,"love, shirts, idea, iron",0.1153556605,2514,true,Neutral,"",""
"This is a great product for the ""Do-It-Yourselfer"" who is Fashion-Conscious, and who likes to customize their T-shirts.","product, products, never, innovative",0.2601798188,2515,true,Positive,"",""
na,na,0.0221823949,2516,true,Negative,"",""
can be used on fabric,off-topic,0.0674524454,2517,true,Positive,"",""
dry fast,"dry, waiting, paint, need",0.1379444779,2518,true,Positive,"",""
price,"price, quality, cost, innovative",0.0555724485,2519,true,Positive,"",""
"Can be heat sealed with an iron, for permanent clothing designs!","iron, heat, seal, permanent",0.1614867224,2520,true,Positive,"",""
won't use something like this,"anything, something, never, heard",0.2277262097,2521,true,Negative,"",""
fast drying pigments,"pigments, fast, drying, convenient",0.1965216967,2522,true,Positive,"",""
I'm not sure exactly what this does.,"never, clear, exactly, next",0.1794072043,2523,true,Neutral,"",""
Heat seals for permanence,"heat, seal, sealed, immediately",0.0903662452,2524,true,Positive,"",""
That you can get a screen-printed look by just stenciling,"love, shirts, idea, iron",0.3481851499,2525,true,Positive,"",""
I don't know,"love, shirts, idea, iron",0.1631375396,2526,true,Neutral,"",""
iron heat seal,"iron, heat, seal, permanent",0.0794080691,2527,true,Positive,"",""
Heat activated t shirt paint,"heat, seal, sealed, immediately",0.1055925129,2528,true,Positive,"",""
spray,"quick, materials, dries, surfaces",0.1078593875,2529,true,Positive,"",""
heat seal,"heat, seal, sealed, immediately",0.0737506645,2530,true,Positive,"",""
Heat seal,"heat, seal, sealed, immediately",0.0737506645,2531,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,2532,true,Negative,"",""
Acid-free and for use on multisurfaces,off-topic,0.0,2533,true,Positive,"",""
no more waiting to dry,"dry, waiting, paint, need",0.1309167126,2534,true,Positive,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,2535,true,Positive,"",""
No more having to wait for paint to dry,"dry, waiting, paint, need",0.2198804464,2536,true,Positive,"",""
That it can be put on clothing,"never, clear, exactly, next",0.2125779873,2537,true,Positive,"",""
heat seal for quick dry time,"heat, seal, sealed, immediately",0.172825862,2538,true,Positive,"",""
"Being acid-free, it will not harm fabrics or clothing.","clothing, fabrics, well, brand",0.2543792521,2539,true,Positive,"",""
multi use. don't have to get a separate spray bottle.,"never, clear, exactly, next",0.2924501749,2540,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,2541,true,Negative,"",""
nothing,"anything, something, never, heard",0.1288324413,2542,true,Negative,"",""
quick drying without needing an expensive pump sprayer,"different, type, aspect, even",0.3531740876,2543,true,Positive,"",""
That it can be used in so many ways and many types of surfaces,"different, type, aspect, even",0.294592562,2544,true,Positive,"",""
Since its in a fast drying spry i like that its convenient,"pigments, fast, drying, convenient",0.2732657858,2545,true,Positive,"",""
screen printed look,"printed, screen, print, look",0.1620057655,2546,true,Positive,"",""
dries fast,"pigments, fast, drying, convenient",0.1378972566,2547,true,Positive,"",""
"You can seal it with heat, to make permanent clothing designs.","love, shirts, idea, iron",0.307525792,2548,true,Positive,"",""
Na,na,0.0221823949,2549,true,Negative,"",""
nothing,"anything, something, never, heard",0.1288324413,2550,true,Negative,"",""
i dont know anything about this product,"product, products, never, innovative",0.2742055897,2551,true,Negative,"",""
Spray on,"quick, materials, dries, surfaces",0.1078593875,2552,true,Positive,"",""
n/a,off-topic,0.0,2553,true,Negative,"",""
A spray-on ink used as a stencil and sealed by the heat of an iron,"iron, heat, seal, permanent",0.142738216,2554,true,Positive,"",""
"Heat seal, fast drying, and sprayable","heat, seal, sealed, immediately",0.1585154434,2555,true,Positive,"",""
wont use it,"anything, something, never, heard",0.1457123833,2556,true,Negative,"",""
"The idea that you can heat seal it instead of waiting for it to dry. As a homeschool mom, this is amazing.","heat, seal, rather, results",0.4633728287,2557,true,Positive,"",""
